CNPJ_Fundo_Classe;Data_Referencia;Versao;Receita_Venda_Estoque_Contabil;Receita_Venda_Estoque_Financeiro;Custo_Estoque_Contabil;Custo_Estoque_Financeiro;Ajuste_Realizacao_Estoque_Contabil;Ajuste_Realizacao_Estoque_Financeiro;Outras_Receitas_Despesas_Estoque_Contabil;Outras_Receitas_Despesas_Estoque_Financeiro;Resultado_Liquido_Estoque_Contabil;Resultado_Liquido_Estoque_Financeiro;Receita_Aluguel_Investimento_Contabil;Receita_Aluguel_Investimento_Financeiro;Despesa_Manutencao_Investimento_Contabil;Despesa_Manutencao_Investimento_Financeiro;Receita_Venda_Investimento_Contabil;Receita_Venda_Investimento_Financeiro;Custo_Investimento_Contabil;Custo_Investimento_Financeiro;Ajuste_Justo_Investimento_Contabil;Ajuste_Justo_Investimento_Financeiro;Outras_Receitas_Despesas_Investimento_Contabil;Outras_Receitas_Despesas_Investimento_Financeiro;Resultado_Liquido_Renda_Contabil;Resultado_Liquido_Renda_Investimento_Financeiro;Receita_Juros_TVM_Contabil;Receita_Juros_TVM_Financeiro;Ajuste_Justo_TVM_Contabil;Ajuste_Justo_TVM_Financeiro;Resultado_Venda_TVM_Contabil;Resultado_Venda_TVM_Financeiro;Outras_Receitas_Despesas_TVM_Contabil;Outras_Receitas_Despesas_TVM_Financeiro;Resultado_Liquido_TVM_Contabil;Resultado_Liquido_TVM_Financeiro;Resultado_Liquido_Total_Contabil;Resultado_Liquido_Total_Financeiro;Receita_Juros_Aplicacao_Contabil;Receita_Juros_Aplicacao_Financeiro;Ajuste_Justo_Aplicacao_Contabil;Ajuste_Justo_Aplicacao_Financeiro;Resultado_Venda_Aplicacao_Contabil;Resultado_Venda_Aplicacao_Financeiro;Outras_Receitas_Despesas_Aplicacao_Contabil;Outras_Receitas_Despesas_Aplicacao_Financeiro;Resultado_Liquido_Recurso_Liquidez_Contabil;Resultado_Liquido_Recurso_Liquidez_Financeiro;Resultado_Liquido_Derivativos_Contabil;Resultado_Liquido_Derivativos_Financeiro;Taxa_Administracao_Contabil;Taxa_Administracao_Financeiro;Taxa_Desempenho_Contabil;Taxa_Desempenho_Financeiro;Despesa_Consultoria_Especializada_Contabil;Despesa_Consultoria_Especializada_Financeiro;Despesa_Empresa_Especializada_Contabil;Despesa_Empresa_Especializada_Financeiro;Despesa_Formador_Mercado_Contabil;Despesa_Formador_Mercado_Financeiro;Despesa_Custodia_Contabil;Despesa_Custodia_Financeiro;Despesa_Auditoria_Independente_Contabil;Despesa_Auditoria_Independente_Financeiro;Despesa_Representantes_Cotistas_Contabil;Despesa_Representantes_Cotistas_Financeiro;Taxa_Imposto_Contribuicao_Contabil;Taxa_Imposto_Contribuicao_Financeiro;Despesa_Comissoes_Emolumentos_Contabil;Despesa_Comissoes_Emolumentos_Financeiro;Despesa_Honorarios_Defesas_Contabil;Despesa_Honorarios_Defesas_Financeiro;Despesa_Contratos_Seguros_Contabil;Despesa_Contratos_Seguros_Financeiro;Despesa_Avaliacoes_Contabil;Despesa_Avaliacoes_Financeiro;Taxa_Ingresso_Saida_Cotista_Contabil;Taxa_Ingresso_Saida_Cotista_Financeiro;Despesa_Registro_Cartorio_Contabil;Despesa_Registro_Cartorio_Financeiro;Outras_Receitas_Depesas_Contabil;Outras_Receitas_Depesas_Financeiro;Total_Receitas_Despesas_Contabil;Total_Receitas_Despesas_Financeiro;Resultado_Trimestral_Liquido_Contabil;Resultado_Trimestral_Liquido_Financeiro;Resultado_Financeiro_Liquido_Acumulado;Resultado_Financeiro_Liquido_Acumulado_95;Parcela_Rendimento_Retido;Lucro_Contabil;Rendimentos_Declarados;Rendimentos_Pagos_Antecipadamente;Rendimento_Liquido_Pagar;Percentual_Resultado_Financeiro_Liquido_Declarado
30.871.716/0001-25;2025-09-30;1;0;0;0;0;0;0;;;0;0;2476705.5;2476705.5;0;0;0;0;0;0;0;0;-11737.51;-11737.51;2464967.99;2464967.99;0;0;0;0;0;0;0;0;0;0;2464967.99;2464967.99;33333.22;33333.22;0;0;0;0;0;0;33333.22;33333.22;0;0;-83117.01;-83117.01;0;0;-798379.92;-798379.92;0;0;0;0;0;0;-27000;0;0;0;-5059.65;-5059.65;0;0;-60041.79;-60041.79;0;0;0;0;0;0;0;0;-82570.51;-82570.51;-1056168.88;-1029168.88;1442132.33;1469132.33;1469132.33;1395675.7135;;0;1469132.33;0;1469132.33;1
30.871.716/0001-25;2025-12-31;1;0;0;0;0;0;0;;;0;0;2633180.21;2633180.21;0;0;0;0;0;0;0;0;-10133.18;-10133.18;2623047.03;2623047.03;0;0;0;0;0;0;0;0;0;0;2623047.03;2623047.03;56621.77;56621.77;0;0;0;0;0;0;56621.77;56621.77;0;0;-83878.68;-83878.68;0;0;-551707.22;-551707.22;0;0;0;0;0;0;-9000;0;0;0;-5059.65;-5059.65;0;0;-182373.87;-182373.87;0;0;-25000;-25000;0;0;-14721.89;-14721.89;-12385.14;-12385.14;-884126.45;-875126.45;1795542.35;1804542.35;3273674.68;3109990.946;;0;3273674.68;0;3273674.68;1
30.982.880/0001-00;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3089096.59;3046995.11;-123681.9;0;0;0;0;0;2965414.69;3046995.11;2965414.69;3046995.11;45924;36639.99;0;0;0;0;-10332.62;0;35591.38;36639.99;;;-36248.16;-36248.16;0;0;-6396.75;-6396.75;0;0;0;0;-14214.96;-14214.96;-2405.84;0;0;0;-10808.95;-7398.85;0;0;0;0;0;0;0;0;0;0;0;0;-190605.86;-197395.3;-260680.52;-261654.02;2740325.55;2821981.08;2821981.08;2680882.026;;;2820635.996;-1916586;904049.996;0.999523
30.982.880/0001-00;2025-06-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5687595.02;3281585.08;-27678.55;0;0;0;0;0;5659916.47;3281585.08;5659916.47;3281585.08;54760.96;41810.19;0;0;0;0;-12320.95;0;42440.01;41810.19;;;-36248.16;-36248.16;0;0;-6396.75;-6396.75;0;0;0;0;-14214.96;-14214.96;-3706.4;-5600;0;0;-16411.85;-20157.74;0;0;0;0;0;0;0;0;0;0;0;0;-210657.22;-206026.61;-287635.34;-288644.22;5414721.14;3034751.05;5856732.13;5563895.5235;;;5849203.5035;-4737222;1111981.5035;0.998715
30.982.880/0001-00;2025-09-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4038474.84;3425257.79;-62734.56;0;0;0;0;0;3975740.28;3425257.79;3975740.28;3425257.79;120075.54;89526.24;0;0;0;0;-26891.37;0;93184.17;89526.24;;;-37838.25;-37308.22;0;0;-6677.34;-6583.81;0;0;0;0;-14838.51;-14630.66;-2933.04;0;0;0;-16493.02;-16420.7;0;0;0;0;0;0;0;0;0;0;0;0;-209594.34;-202712.16;-288374.5;-277655.55;3780549.95;3237128.48;3237128.48;3075272.056;;;2874879.006;-1916586;958293.006;0.888095
30.982.880/0001-00;2025-12-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4350160.2;2747563.32;-253837.42;0;0;0;0;0;4096322.78;2747563.32;4096322.78;2747563.32;315922.14;244002.39;0;0;0;0;-71082.18;0;244839.96;244002.39;;;-37838.25;-37838.25;0;0;-6677.34;-6677.34;0;0;0;0;-14838.51;-14838.51;-2844.16;-5600;0;0;-16159.1;-15933.12;0;0;-55096.42;-55096.42;0;0;0;0;0;0;0;0;-206865.31;-205761.75;-340319.09;-341745.39;4000843.65;2649820.32;5886948.79;5592601.3505;;;5885365.5005;-4791465;1093900.5005;0.999731
30.982.923/0001-57;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;10918.75;10918.75;;;;;0;0;10918.75;10918.75;;;-77701.41;-82885.71;;;;;;;;;;;;-13800;;;-3643.03;-418;;;;;;;;;;;;;-5244.72;-27.6;-86589.16;-97131.31;-75670.41;-86212.56;-86212.56;0;;;0;0;0;0
30.982.923/0001-57;2025-06-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;10543.88;10089.1;;;;;0;0;10543.88;10089.1;;;-82885.71;-82885.71;;;;;;;;;;;-1772.01;;;;-4194.8;-13745.14;;;;;;;;;;;;;-42.84;-58.2;-88895.36;-96689.05;-78351.48;-86599.95;-172812.51;0;;;0;0;0;0
30.982.923/0001-57;2025-09-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;8786.52;8757.08;;;;;;;8786.52;8757.08;;;-82885.71;-82885.71;0;0;0;0;0;0;0;0;0;0;-4331.58;0;0;0;-3980.8;-628;0;0;0;0;0;0;0;0;0;0;0;0;-45.5;-63.4;-91243.59;-83577.11;-82457.07;-74820.03;-74820.03;0;;;0;0;0;0
30.982.923/0001-57;2025-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;9147.76;9144.49;0;0;0;0;-834.84;0;8312.92;9144.49;;;-77701.41;-82885.71;0;0;0;0;0;0;0;0;0;0;-704.41;0;0;0;-4242.36;-628;0;0;0;0;0;0;0;0;0;0;0;0;-5078.97;-63.4;-87727.15;-83577.11;-79414.23;-74432.62;-149850.89;0;;;0;0;0;0
30.982.974/0001-89;2025-03-31;1;;;;;;;;;0;0;133845.36;133845.36;;;;;;;-0.14;;;;133845.22;133845.36;;;-80317.82;;;;;;-80317.82;0;53527.4;133845.36;63946.47;63946.47;;;;;;;63946.47;63946.47;;;-292606.01;-297235.75;;;;;;;;;-15142.67;-29601.46;;;;;-9916.16;;;;;;;;-9100;-9100;;;;;-1179.34;-736;-327944.18;-336673.21;-210470.31;-138881.38;-138881.38;0;;;0;0;0;0
30.982.974/0001-89;2025-06-30;1;;;;;;;;;0;0;100148.82;100148.82;;;;;;;;;;;100148.82;100148.82;;;-20853462.52;;;;;;-20853462.52;0;-20753313.7;100148.82;18786.93;18786.93;;;;;;;18786.93;18786.93;;;-277496.22;-282288.38;;;;;;;;;-13897.72;-12893;;;;;-41507.75;-75297.96;;;;;;;;;;;;;-1006.35;-1472;-333908.04;-371951.34;-21068434.81;-253015.59;-391896.97;0;;;0;0;0;0
30.982.974/0001-89;2025-09-30;1;;;;;;;;;0;0;136444.17;136444.17;;;;;;;;;;;136444.17;136444.17;;;-14456041.11;;;;;;-14456041.11;0;-14319596.94;136444.17;22351.19;22351.19;;;;;;;22351.19;22351.19;;;-350080.98;-271684.55;;;;;;;;;-31415.92;-33861.7;;;;;-19136.04;;;;;;;;;;;;;;-40001.41;-39488.51;-440634.35;-345034.76;-14737880.1;-186239.4;-186239.4;0;;;0;0;0;0
30.982.974/0001-89;2025-12-31;1;;;;;;;;;0;0;525832.32;525832.32;;;;;;;-202758.39;;;;323073.93;525832.32;2184766.37;2184766.37;-23687344.4;;;;;;-21502578.03;2184766.37;-21179504.1;2710598.69;156325.6;156325.6;;;;;;;156325.6;156325.6;;;-1416698.61;-1243695.04;;;-38404.41;-38404.41;;;;;-60165.18;-56882.36;-31800;-5500;;;-462946.43;-462946.43;;;;;;;;;;;;;-76450.41;-76450.41;-2086465.04;-1883878.65;-23109643.54;983045.64;983045.64;933893.358;;0;-0.002;0;-0.002;0
30.983.020/0001-90;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9262311.12;9262310.42;8759949.64;0;0;-771324.03;-5298.26;0;18016962.5;8490986.39;18016962.5;8490986.39;0;91258.28;95127.65;0;0;0;0;0;95127.65;91258.28;;;-613068.96;-639651.65;0;0;0;0;0;0;0;0;0;0;-10162.6;0;0;0;-25935.32;-29960.83;0;0;0;0;0;0;0;0;0;0;0;0;-575.07;0;-649741.95;-669612.48;17462348.2;7912632.19;7912632.19;7517000.5805;;;7794385.2005;-5196256.8;2598128.4005;0.985056
30.983.020/0001-90;2025-06-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9389564.02;9389564.02;9637674.79;0;0;-1005675.24;22.9;0;19027261.71;8383888.78;19027261.71;8383888.78;0;109253.78;109253.78;0;0;0;0;0;109253.78;109253.78;;;-642194.77;-622983.76;0;0;0;0;0;0;0;0;0;0;-10162.56;-41982.51;0;0;-30001.03;-55039.16;0;22.78;0;0;0;0;0;0;0;0;0;0;-614.1;0;-682972.46;-719982.65;18453543.03;7773159.91;15685792.1;14901502.495;;;15588770.405;-12990642;2598128.405;0.993815
30.983.020/0001-90;2025-09-30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9656454.3;9656454.3;5987965.06;0;0;-228920.75;-13.21;0;15644406.15;9427533.55;15644406.15;9427533.55;0;202867.77;202867.79;0;0;0;0;0;202867.79;202867.77;0;0;-687369.94;-665770.4;0;0;0;0;0;0;0;0;0;0;-10995.27;0;0;0;-34549.62;-13150.21;0;-13.21;0;0;0;0;0;0;0;0;0;0;-41171.95;-40931.65;-774086.78;-719865.47;15073187.16;8910535.85;8910535.85;8465009.0575;;;8443674.4775;-8443674.48;-0.0025;0.947606
30.983.020/0001-90;2025-12-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9608134.77;9608134.77;9515195.21;0;0;-159649.36;-3223.74;0;19120106.24;9448485.41;19120106.24;9448485.41;0;178993.27;185859.83;0;0;0;0;0;185859.83;178993.27;0;0;-691614.18;-682850.67;0;0;0;0;0;0;0;0;0;0;-10662.08;0;0;0;-33324.49;-13689.1;0;-2241.73;-8815.43;-8815.43;0;0;0;0;0;0;0;0;-625.6;0;-745041.78;-707596.93;18560924.29;8919881.75;17830417.6;16938896.72;;;17320856;-14289706.2;3031149.8;0.971422
31.145.875/0001-05;2025-03-31;1;;;;;;;;;0;0;12410321.27;13744189.54;0;0;0;0;0;0;-17816353.42;0;-4530942.44;-5960509.08;-9936974.59;7783680.46;;;-12883398.32;-12476132.15;0;0;-36581.86;104366.57;-12919980.18;-12371765.58;-22856954.77;-4588085.12;;;985576.33;433022.08;0;0;-30543.67;-22727.63;955032.66;410294.45;;;-143033.37;-140107.56;0;0;-89861.52;-88460.5;0;0;0;0;-15770.59;-15289.41;0;0;0;0;-1354.66;-917;0;0;-41486.16;-41486.16;0;0;0;0;0;0;0;0;-48361.67;-5375.49;-339867.97;-291636.12;-22241790.08;-4469426.79;-4469426.79;0;;0;0;0;0;0
31.145.875/0001-05;2025-06-30;1;0;0;0;0;0;0;0;0;0;0;12787296.83;13991168.1;-985060.95;0;0;0;0;0;-3405346.91;0;-758554.95;-3374058.25;7638334.02;10617109.85;0;0;-14380325.62;-13642035.14;-33892;0;-124655.21;147928.24;-14538872.83;-13494106.9;-6900538.81;-2876997.05;0;0;1322852.32;3004487.22;0;0;0;0;1322852.32;3004487.22;;;-143033.37;-143033.37;0;0;-275998.61;-268861.84;0;0;0;0;-15892.59;-15892.59;-8000;-31400;0;0;-10132.9;-42311.29;0;0;-147.18;0;0;0;0;0;0;0;-2099.79;-2099.79;-55460.89;-5158.3;-510765.33;-508757.18;-6088451.82;-381267.01;-4850693.8;0;;0;0;0;0;0
31.145.875/0001-05;2025-09-30;1;;;;;;;;;0;0;12890226.61;14173873.51;0;-105000;0;0;0;0;-3727852.86;0;-761354.95;-761354.95;8401018.8;13307518.56;0;0;-14768573.63;-13900273.87;-167464;0;-72384.95;243932.98;-15008422.58;-13656340.89;-6607403.78;-348822.33;0;0;0;0;1026092.1;122258.76;0;0;1026092.1;122258.76;;;-143033.37;-143033.37;0;0;-277042.75;-275998.61;0;0;0;0;-15892.59;-15892.59;0;0;0;0;-17489.76;-917;0;0;0;-147.18;0;0;0;0;0;0;0;0;-19905.83;-5213.12;-473364.3;-441201.87;-6054675.98;-667765.44;-667756.44;0;;0;0;0;0;0
31.145.875/0001-05;2025-12-31;1;;;;;;;;;0;0;16423830.28;13112681.23;-1096586.55;-1011745.75;0;0;0;0;-13579590.5;0;-758554.95;-1303702.4;989098.28;10797233.08;0;0;-21311205.63;-22631383.63;-80312.44;0;-2553620.43;146207.44;-23945138.5;-22485176.19;-22956040.22;-11687943.11;0;0;0;0;1095975.7;136326.16;0;0;1095975.7;136326.16;;;-143033.37;-143033.37;0;0;-281842.51;-277042.75;0;0;0;0;-15892.59;-15892.59;-24500;0;0;0;-17007.81;-129468.88;0;0;0;0;0;0;0;0;0;0;-886.4;-264.61;284456.41;-63923.99;-198706.27;-629626.19;-22058770.79;-12181243.14;-12849008.58;0;;0;0;0;0;0
31.152.015/0001-07;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;36725.58;36725.58;;;;;;;36725.58;36725.58;;;-70553.97;-70553.97;;;-58492.86;-58492.86;;;;;;;;-38500;;;-17241.11;-13598.08;;;;;;;-2300;-2300;;;;;-10950.72;-9722.07;-159538.66;-193166.98;-122813.08;-156441.4;-156441.4;0;;;0;0;0;0
31.152.015/0001-07;2025-06-30;1;;;;;;;;;0;0;;;-13292.86;-6646.43;;;;;11605;;;;-1687.86;-6646.43;;;-227000.01;;;;;;-227000.01;0;-228687.87;-6646.43;42229.41;54774.73;;;;;;;42229.41;54774.73;;;-79740.54;-79740.54;;;-6646.43;-6646.43;;;;;;;-25388.57;-18767.63;;;-3754.03;-10842.88;;;;;;;-2300;-2300;;;;;-189049.87;-46561.34;-306879.44;-164858.82;-493337.9;-116730.52;-236446.34;0;;;0;0;0;0
31.152.015/0001-07;2025-09-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;15575.32;15575.32;;;;;;;15575.32;15575.32;;;-82406.1;-81035.52;0;0;0;0;0;0;0;0;0;0;-16184.66;0;0;0;-2103.09;0;0;0;0;0;0;0;0;0;0;0;-99.34;-99.34;-5157.29;-5083.15;-105950.48;-86218.01;-90375.16;-70642.69;-70642.69;0;;;0;0;0;0
31.152.015/0001-07;2025-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;1647.38;1693.38;0;0;0;0;0;0;1647.38;1693.38;;;-74892.51;-83852.28;0;0;0;0;0;0;0;0;0;0;-15694.4;0;0;0;-2683.13;-1254;0;0;0;0;0;0;-7992.6;-7992.6;0;0;0;0;-23285.22;-5226.19;-124547.86;-98325.07;-122900.48;-96631.69;-167274.38;0;;;0;0;0;0
31.161.410/0001-48;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;2810.43;2853.72;-2910.26;0;0;0;0;-28113.95;-99.83;-25260.23;-99.83;-25260.23;0;24027.72;23896.31;0;0;0;0;0;23896.31;24027.72;0;0;-761141.03;-53581.33;0;0;0;-231469.46;0;0;0;0;0;-5209.62;0;;0;0;-26480.96;-4544.5;;0;0;0;0;0;0;0;0;0;0;0;880.13;-348732.05;-786741.86;-643536.96;-762945.38;-644769.47;-644769.47;0;;0;0;0;0;0
31.161.410/0001-48;2025-06-30;1;546173.14;0;-245313.8;0;0;0;0;0;300859.34;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;6376400;16118058.04;0;0;0;0;0;16118058.04;6376400;16418917.38;6376400;0;23856.85;23857.08;0;0;0;0;0;23857.08;23856.85;0;0;-692549.61;-486346.46;0;0;0;-106437.07;0;0;0;0;0;-5376.94;-12000;-12000;0;0;-12333.2;-5059.67;0;0;0;0;0;0;0;0;0;0;0;0;-220284.37;-132618.73;-937167.18;-747838.87;15505607.28;5652417.98;4957777.59;4709888.7105;;0;4957777.5905;-4945060.75;12716.8405;1
31.161.410/0001-48;2025-09-30;1;0;238441.54;0;-107096.07;0;0;0;0;0;131345.47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7631872.5;0;0;0;0;0;0;0;7631872.5;0;7763217.97;0;68762.11;68762.23;0;0;0;0;0;68762.23;68762.11;;;-572942.81;-61834.86;0;0;0;-339990.62;0;0;0;0;0;-16130.82;-12000;-12000;0;0;-16311.02;-7589.5;0;0;-22833.42;-22833.42;0;0;0;0;0;0;0;0;-249239.14;-373253.14;-873326.39;-833632.36;-804564.16;6998347.72;6998347.72;6648430.334;;;6998347.724;-3546386.8;3451960.924;1
31.161.410/0001-48;2025-12-31;1;1312017.93;333686.32;-526263.65;-131941.58;0;0;0;0;785754.28;201744.74;0;0;0;0;0;0;0;0;0;0;0;8770238.5;0;8770238.5;0;0;0;0;0;0;0;0;0;0;785754.28;8971983.24;0;87355.52;90592.61;0;0;0;0;0;90592.61;87355.52;;;-385506.94;-291465.63;0;0;0;-238228.79;0;0;0;0;0;-5376.94;0;0;0;0;-14084.14;-14258.66;0;0;0;0;0;0;0;0;0;0;0;0;-337211.56;-11727.63;-736802.64;-561057.65;139544.25;8498281.11;15496628.83;14721797.3885;;0;15496628.8285;-13965032.3;1531596.5285;1
31.373.514/0001-16;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;;;;;;;;;;;;;0;;;;0;0;;;;;;;0;;;;;;0;0;0;0;0;0;0;0;;;0;0;0;0
31.373.514/0001-16;2025-06-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;;;;;;;;;;;;;0;;;;0;0;;;;;;;0;;;;;;0;0;0;0;0;0;0;0;;;0;0;0;0
31.373.514/0001-16;2025-09-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;;;0;0;0;0
31.373.514/0001-16;2025-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;;;;;;;;;0;0;0;0;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;;;0;0;0;0
31.469.385/0001-64;2025-03-31;1;0;1435657.59;0;0;0;0;0;-7330.91;0;1428326.68;1479799.2;0;0;0;0;0;0;0;0;0;0;0;1479799.2;0;0;0;0;0;0;0;0;0;0;0;1479799.2;1428326.68;0;28980.88;28974.17;0;0;0;0;0;28974.17;28980.88;0;;-141510.04;-22500;0;0;0;0;0;0;0;0;0;-11247;0;0;0;0;-12508.68;-2132.73;0;0;-7330.91;0;0;0;0;0;0;0;-243.43;0;-75.88;-117134.39;-161668.94;-153014.12;1347104.43;1304293.44;1304293.44;1239078.768;;0;1304293.438;-1297387.98;6905.458;1
31.469.385/0001-64;2025-06-30;1;0;0;0;0;0;0;0;0;0;0;1523897.43;1523897.43;0;0;0;0;0;0;0;0;0;0;1523897.43;1523897.43;0;0;0;0;0;0;0;0;0;0;1523897.43;1523897.43;0;31203.01;31218.43;0;0;0;0;0;31218.43;31203.01;0;;-141547.98;-117465.44;0;0;0;0;0;0;0;0;0;-22499;0;0;0;0;-3412.05;-6401.97;0;0;-3528.8;-3528.8;0;0;0;0;0;0;0;0;-95.45;-1006.48;-148584.28;-150901.69;1406531.58;1404198.75;2708492.18;2573067.571;;0;2709988.021;-2239121.34;470866.681;1.000552
31.469.385/0001-64;2025-09-30;1;0;;0;;0;;0;;0;0;1523897.43;1523897.43;0;;0;;0;;0;;0;;1523897.43;1523897.43;0;;0;;0;;0;;0;0;1523897.43;1523897.43;0;34771.92;34772.07;;0;;0;;34772.07;34771.92;;;-149575.37;-116373.9;0;0;0;0;0;0;0;0;0;-11250;-5500;-5500;0;0;-5865.93;-4743.43;0;0;-588.14;0;0;0;0;0;0;0;0;0;-51.67;-15019.03;-161581.11;-152886.36;1397088.39;1405782.99;1405782.99;1335493.8405;;;1405782.9905;-1407590.82;-1807.8295;1
31.469.385/0001-64;2025-12-31;1;0;0;0;0;0;0;0;0;0;0;1523897.43;1523897.43;0;0;0;0;0;0;3039163;0;-14595.48;0;4548464.95;1523897.43;0;0;0;0;0;0;0;0;0;0;4548464.95;1523897.43;0;32555.36;32555.37;0;0;0;0;0;32555.37;32555.36;;;-107747.59;-131353.57;0;0;0;0;0;0;0;0;0;-22500;-11000;-11000;0;0;-5516.73;-7942.52;0;0;0;0;0;0;0;0;0;0;0;0;-59.04;-6399.07;-124323.36;-179195.16;4456696.96;1377257.63;2782452.48;2643329.856;;0;2805163.206;-2805163.2;0.006;1.008162
31.508.219/0001-20;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;3606474.05;1688403.61;-2616608.28;0;0;0;0;0;0;0;-7903029.13;-19302702.33;-6913163.36;-17614298.72;0;0;0;0;0;0;0;0;0;0;-6913163.36;-17614298.72;0;23019.4;15176.84;0;0;0;0;0;15176.84;23019.4;;0;-493433.45;-70951.82;0;0;-9000;0;0;0;0;0;0;-19088.88;-28454.67;;0;;-16752.28;-16663.16;0;-225119.65;-73403.06;-73403.06;0;0;0;-24100;0;0;-19249.32;-19249.32;2798168.58;-567623.92;2157875.8;-1016199.81;-4740110.72;-18607479.13;-18607479.13;0;;0;0;0;0;0
31.508.219/0001-20;2025-06-30;1;24100000;24100000;-88179999.82;-24100000;0;0;0;0;-64079999.82;0;9776555.4;5929835.81;-2570178.85;-2586340.55;0;0;0;0;0;0;-9561275.68;-8820751.91;-2354899.13;-5477256.65;0;0;0;0;0;0;0;0;0;0;-66434898.95;-5477256.65;0;36614.2;14933.67;0;0;0;0;0;14933.67;36614.2;;0;-457344.28;-49250.04;0;0;0;-10562.91;0;0;0;0;0;-14362.4;-158600.44;-130145.77;0;0;-19257.31;-5059.67;0;0;0;-70000;0;0;0;0;0;0;0;-6788.34;842008.59;332562.3;206806.56;46393.17;-66213158.72;-5394249.28;-24260599.72;0;;0;0;0;0;0
31.508.219/0001-20;2025-09-30;1;0;0;0;0;0;0;0;0;0;0;4923284.19;5094975.93;-2557851;-2566851;0;0;0;0;0;0;-3125135.4;-2004145.07;-759702.21;523979.86;0;0;0;0;0;0;0;0;0;0;-759702.21;523979.86;0;35059.87;19990.17;0;0;0;0;0;19990.17;35059.87;;;-453993.21;-47874.66;0;0;0;-18000;0;0;0;0;0;-14362.41;-30787.28;0;0;0;-18779;-7589.5;0;0;-82963.93;-82963.93;0;0;0;-9350;0;0;0;0;-1005968.39;-411697.02;-1592491.81;-591837.52;-2332203.85;-32797.79;-32797.79;0;;0;0;0;0;0
31.508.219/0001-20;2025-12-31;1;0;0;0;0;0;0;0;0;0;0;2992108.38;;-2186272.98;-2186272.98;0;0;0;0;-32933000.02;0;-3927210.61;-2070808.57;-36054375.23;-4257081.55;0;52078.18;0;0;0;0;0;0;0;52078.18;-36054375.23;-4205003.37;0;0;27822.04;0;0;0;0;0;27822.04;0;;;-453993.21;-47874.66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-16733.58;0;0;-5500;-3800;-3800;0;0;0;-18450;0;0;0;-12956.32;1276034.19;-501915.17;801507.4;-590496.15;-35225045.79;-4795499.52;-4828297.31;0;;0;0;0;0;0
31.524.769/0001-32;2025-03-31;1;;;;;;;;;0;0;2944081.23;1644843;-1324601.27;;;;;;;;411500;411500;2030979.96;2056343;;;;;;;;;0;0;2030979.96;2056343;;;;;;;;;0;0;;;-67690.59;-68212.2;;;;;;;;;;;;-9500;;;;;;;;;;;;-6000;;;;;-115356.95;-115356.95;-183047.54;-199069.15;1847932.42;1857273.85;1857273.85;1764410.1575;;;1764410.1575;0;1764410.1575;0.95
